도넛은 얼마씩 해요?	도넛 가격은 3개에 천 원이에요
카스텔라는 얼마에요?	카스텔라는 5000원이에요
찐빵은 얼마에요?	찐빵 가격은 2000원이요
왕사탕은 얼마예요?	왕사탕 가격은 3200원이요
수제 쿠키 이런 건 얼마씩 해요?	쿠키는 개당 천 원이에요
마카롱은 얼마씩 해요?	마카롱 가격은 3800원이에요
이런 쿠키 종류는 얼마에요?	저희가 만든 쿠키는 모두 4500원이에요
치즈 식빵은 얼마에요?	치즈 식빵 가격은 4000원이에요
치즈 밤 식빵은 이건 얼마예요?	치즈 밤 식빵은 4500원이에요
고구마 만주는 얼마예요?	이 고구마 만주 가격은 4500원이에요
황남빵은 얼마고 단팥빵은 얼마에요?	황남빵과 단팥빵은 4500원이에요
크림치즈 가격은 얼마?	크림치즈 가격은 1개에 3500원, 3개에 만 원이에요
팥빵은 얼마 해요?	팥빵 가격은 5개에 2500원이에요
케이크 3단 정도 하려면, 가격이 어느 정도 되나요?	케이크는 3단까지는 안 되고 2단까지는 돼요. 2단 하시면 6만 3천 원이에요
롤케이크 가격은요?	롤케이크는 6500원이에요
케이크 가격은 얼마에요?	케이크 가격은 30000원, 35000원 정도에요
마카롱 같은 건 구입 안 해봤는데, 마카롱 가격이 얼마 정도 해요?	마카롱 포장해서 2500원이에요. 마카롱 하나 드릴까요?
이 빵 가격 대가 얼만데요?	이 빵은 7천 원이요. 흑미 100퍼센트인 흑미로만 만든 빵이에요
케이크 가격대는 제일 비싼 게 얼마에요?	제일 비싼 케이크가 36000원이에요
말차 케이크 가격대는요?	말차 케이크는 28000원, 33000원으로 딸기 케이크보다 조금 더 싸요
케이크 가격은 다른 제과점보다는 저렴하네요 그죠?	네, 케이크 가격은 저렴하지만 맛있어요
요기 밑에 초코 들어간 케이크는 얼마에요?	네, 모카초코케이크에요. 모카초코케이크는 만 육 천 원이에요
케이크 가격대는 얼마부터 얼마까지 있어요?	케이크 가격은 만 사천 원부터 만 팔천 원까지 있어요.
각각 얼마인가요?	작은 게 1500원 큰 게 2500원입니다
바게트 한 개 얼마에요?	2500원입니다
이건 얼마인가요?	4천 원입니다
이렇게 골라왔는데 얼마인가요?	13200원입니다
이 빵은요?	5000원입니다
이 빵은 하나에 얼마인가요?	2500원입니다
네, 총 얼마죠?	6000원입니다.
마늘빵은 3개에 천 원인가요?	네, 맞습니다.
여기 이 제품은 가격표가 안 붙어 있는데 얼마인가요?	그 제품은 1개에 1800원입니다
옥수수 식빵은 얼마에요?	삼천 원입니다
저 케이크는 얼마인가요?	35000원입니다.
네 다해서 얼만가요?	3천 원입니다
네 생크림 얼마죠?	500원입니다
총 얼마인가요?	32,000원입니다.
이 제품 가격 라벨이 없는데 가격이 얼마인가요?	네 카운터에서 직접 안내해드리겠습니다.
혹시 현금결제하면 더 싸게 되나요?	현금결제 할인 혜택은 없으세요
대량 구매하고 싶은데 할인 혜택 있나요?	5만 원 이상 구매 시 5퍼센트로 할인해 드려요
빵 많이 주문하면 할인은 좀 해주시나요?	미리 이야기하시면 할인 조금 해드려요.
빵을 많이 주문하면 할인되고 이런 것도 있어요?	많이 주문해도 할인은 저희가 따로 없어요
크림빵은 만든 지 얼마 안 된 빵인가요?	네, 크림빵은 몇 시간 전에 만들었어요
방금 나온 빵 있나요?	영양 식빵 방금 나왔어요
맛있는 냄새가 나는데 지금 빵이 나왔어요?	네, 갓 구운 빵이 나왔어요
우유 식빵은 오늘 만든 거 맞나요?	네, 우유 식빵은 방금 만들었어요
호두 식빵은 오늘 나온 거예요?	네, 모두 아침에 나온 빵들이에요
멜론 빵은 어디 있나요?	멜론 빵은 저기 앞쪽에 있어요
지금 나온 빵 종류 좀 보여주세요	네, 방금 나온 빵들은 여기 포장하고 있어요
오늘 나온 모닝 빵 있나요?	네, 모닝빵 방금 나와서 따뜻해요
방금 나온 빵은 무엇이 있나요?	방금 곰보빵과 먹물 치즈 빵이 나왔어요
주문을 하면 그날 당일에 나온 빵을 갖다 주는 거예요	네. 주문 개수에 맞춰서 해드려요.
식빵 지금 나오는 거예요?	식빵은 지금 나와요
먹물 빵 지금 나온 거 있어요, 따뜻한 거?	먹물 빵은 다 나갔어요
계산 좀 해주세요	네, 계산해 드릴게요
결제는 카드로 하겠습니다	카드 받았어요
계산 미리 하고 갈게요	2만 8천 원이에요
빵이랑 우유, 계산해주세요	네, 멜론 빵 1개, 우유 1개, 결제해드릴게요
식빵이랑 팥빵, 계산해주세요	네, 식빵하고 팥빵 두 개 계산 도와드릴게요
결제는 한 번에 해도 되나요?	네, 결제 도와드릴게요
여기 4500원 결제해주세요	네 결제해드릴게요
여기 계산이요	치아 버터 2개랑 곰보빵 앙버터 3개 해서 총 16000원입니다
네 둘러볼게요	궁금하신 점 있으면 언제든 물어보세요
아 그래요?	그래서 곰팡이 때문에 오시는 손님이 적지는 않아요
제가 건포도를 못 먹는데 빼 주실 수 있나요?	이미 만들어진 제품이라서 어려울 거 같네요
잠시 좀 둘러볼게요	네, 한 번 둘러보세요
팥빵 하나는 그냥 주세요, 기다리면서 먹을게요	네, 테이블에 앉아서 잠시만 기다려주세요
거기 식히고 있는 거에서 빵 골라 담아도 되나요?	네, 원하는 빵 고르세요
저기에서 빵을 가꼬 와야 해요?	네, 저기서 빵 가져와야 해요
기프티콘에 나와있는 이 제품으로만 교환할 수 있나요?	기프티콘 가격이 2만 8천 원짜리이신데 금액에 맞는 다른 제품도 교환할 수 있어요
케이크 기프티콘 사용할 수 있나요?	네, 기프티콘 사용 가능하세요
여기 단체 주문하는 빵도 돼요	네.
대량 주문 가능한가요?	네, 가능합니다.
가장 자신 있는 빵은 무엇인가요?	페이스트리예요
원래 이 집에서 젤 유명한 케이크가 뭔데요?	겨울에만 나오는 딸기 케이크가 유명해요
고구마빵은 너무 많이 달 것 같죠?	네, 고구마빵은 아무래도 달죠
많이 달지 않은 잼도 파나요?	저희 잼이 거의 달지 않아요
달달한 케이크는 뭐가 있나요?	복숭아 케이크가 달아서 잘 나가요
도넛 맛있네요. 찰 흰 도넛 예전에 없었던 것 같은데요?	네 비교적 최근에 나왔어요. 몇 달 안된 거 같아요. 이거 드셔보세요. 꽈배기 이거 잘 나가거든요
팥이 들어가 있어요? 그럼 그것도 달겠네요?	저희 단팥빵에 팥이 좀 덜 달아요
흑미 빵은 맛이 어때요?	흑미 빵도 마찬가지 안에 크림치즈 들어있어요.
곰보빵 약간 달잖아요?	곰보빵 빼고는 안 달아요
이 빵은 별로 많이 안 다나요?	이 빵은 위에 곰보빵이 있어요.
단 정도는 어떤가요	안에 크림치즈가 들어 있고 이게 커피 번이라서 위가 약간 달아요.
이 마카롱은 껍질 자체가 자체가 단 거죠?	껍질 자체가 약간 단맛은 있어요. 저희는 설탕을 조금 줄여서 나와서 다른 마카롱에 비해서 조금 덜 달아요
찹쌀 스틱은 무슨 맛이에요?	찹쌀 스틱은 찹쌀이라 쫄깃해요
이 케이크는 초콜릿 맛 이런 맛이에요?	크림은 생크림이고, 위에 초코가 뿌려져 있어요
맛은 치즈 맛인데?	네, 치즈 맛인데, 안 달아요
올리브 트위스트, 많이 달아요?	올리브 트위스트는 안 달아요
이거 올리브 트위스트는 무슨 맛이에요?	올리브 트위스트는 카푸치노랑 커피 맛이 나요
러스크 이런 건 많이 안 달아요?	러스크는 달짝지근해요
토르티야 조금만 줘 보세요, 양파가 들어서 매콤하네요?	할라피뇨랑 양파가 마요네즈의 느끼한 맛을 잡아줘요
잡곡 식빵이 맛있어요?	네, 잡곡 식빵은 고소하고 맛있어요
금방 나온 빵 중에 어떤 게 맛있어요?	단호박도 괜찮고 치즈도 괜찮아요
먹물 빵이 맛있나요?	먹물 빵은 맛있는데, 각자 입맛에 따라 달라요
너무 달 지는 않은가요??	네 달지 않고 맛있습니다.
초코맛은 없나요?	초코맛은 없습니다.
여기가 그 유명한 갓마카롱 맞나요?	네 맞습니다.
여기가 그 수요미식회에 나온 밤 빵집 맞죠?	네
영업하신지 오래되셨나요?	10년쯤 영업했어요
떡은 어디서 만들어요?	떡은 공장에서 만들어요
이층에 카페 있어요?	네, 이층에 카페도 있어요
이층에 자리 있나요?	예, 이층에 자리 있어요
이게 우리나라 말이에요?	아뇨, 이탈리아 말이에요
가게 이름은 무슨 뜻이에요?	작은 선물이라는 의미예요
커피숍인데 메뉴판도 없어요?	메뉴판이 별도로 없는 건 커피 종류는 아메리카노 한 종류와 티 종류만 있어서에요
멤버십 할인 가능하죠?	제휴 멤버십이시면 가능합니다.
7시 50분 돼야 빵이 나와요 명함 하나 주실래요	명함은 없어요
의논해서 연락 한번 드릴게요. 명함 하나 주시겠어요?	저희가 명함이 따로 없어서 핸드폰으로 연락 주세요.
명함 하나 주실래요?	명함은 없고 플러스 친구로 프랑스 가고 싶다고 치셔서 등록하시면 돼요
여기 몇 시까지 영업하나요?	밤 9시까지 영업해요
몇 시에 문 닫죠?	12시에 마감이에요
혹시 폐점 시간이 언제인가요?	폐점 시간은 밤 11시예요
아침에 7시 오픈 저녁에는 몇 시까지 해요?	11시까지 해요.
문은 몇 시에 닫아요?	평일은 7시 토요일은 5시에 닫아요.
이 제과점 문은 몇 시에 닫아요?	이 제과점은 보통 9시에 마감해요
저녁에 몇 시까지 해요?	저희 제과점은 열두 시까지 영업해요
박스로 포장해주세요	네, 박스에 담아드릴게요
봉투 말고 박스에 담아주실 수 있나요?	박스로 담을 경우 추가 요금 발생해요
케이크는 집까지 배달돼요?	네, 케이크 배달은 미리 말씀하셔야 해요
사장님, 혹시 케이크 주문하면은 배달해줘요?	이 제과점은 배달을 하지 않아요
예약한 빵을 원하는 시간에 우리가 가지러 와야 해요? 배달은 안 되죠?	빵은 배달도 가능해요
가까운 곳도 배달 안 해요?	네, 배달은 안 해요
빵을 요 위에 아파트 쪽으로 가져다줄 수 있는가?	네, 그쪽은 배달 가능해요
우유하고 빵하고 주문 들어가면 배달되시는가요?	네. 배달돼요.
네 혹시 배달 서비스도 있으신가요	배달은 여기 가까운 데만 가요
마약 빵 많이 주문하면 혹시 배달은 안 되죠?	배달은 안 되고, 택배는 얼마든지 됩니다.
주문해서 일찍 좀 갖다 달라고 하면 갖다 줄 수 있나요	퀵 하시면 돼요. 저희가 따로 배달은 안 해요
퀵은 얼만데요	퀵은 이쪽으로는 다 5천 원인데 성서 넘으면 7천 원이에요.
택배비는 우리가 물어야 해요?	네. 택배비는 3500원이에요.
이거는 냉장고에 넣어 놔야 해요?	갖고 가시면 냉장고 보관해놨다가 드시면 돼요
이거 슈 들어 있는 거는 냉장고 보관해야 하나요?	네, 슈크림은 냉장 보관해주세요
이 빵은 냉장 보관이 나아요, 실온 보관이?	이 빵은 실온 보관하시는 게 좋아요
케이크를 냉동 보관은 안되고 냉장보관만 되나요?	케이크가 냉동 보관되는지는 잘 모르겠어요
그럼 냉장보관하면 며칠 정도 두면 되나요?	케이크 냉장 보관 시에는 삼일이나 사일 정도요
케이크는 그냥 상온에 두면 며칠 정도 보관 가능해요?	이 케이크는 상온에 보관하시면 안 돼요
케이크 냉장 보관은  며칠 정도 가능해요?	본사 제품 같은 경우는 여기 날짜 유통기한 적혀 있어요. 저희가 생산하는 생크림은 보통 이틀 밖에 안돼서 유통기한이 짧고 초콜릿 같은 경우는 3일에서 5일 사이에요
식빵은 어떻게 보관하면 되죠?	냉동실에서 보관하면 맛있게 드실 수 있습니다.
빵 사갈 때 봉툿값 받아요?	지금은 아니지만 3월부터는 봉툿값 받아요.
포크랑 나이트도 넣어주실 수 있나요?	네, 물티슈도 같이 넣어드릴게요
포크 이거는 뭐 하려고 하시는데요?	저희 케이크가 있어서요.
비닐봉지에 담아주세요	네, 비닐봉지도 같이 결제할게요
곰보빵 지금 나왔나요?	곰보빵은 방금 나와서 좀 기다리셔야 돼요
이 빵은 오늘 만든 거예요?	네, 오늘 아침에 만들 거예요
베이글 샌드위치는 아직 안 나왔나요?	베이글 샌드위치는 12시 이후에 나와요
오후엔 몇 시에 오면 꿀 식빵 살 수 있나요?	오후 3시에 오면 사실 수 있어요
케이크 몇 시에 또 나오나요?	케이크는 한 시간 정도 후에 나올 거예요
보통 식빵 나오는 시간이 언제예요?	식빵은 오전 11시 오후 3시 이렇게 두 번 나와요
빵은 주로 언제 나와요?	빵은 아침에 한 번 그리고 점심쯤에 한 번 이렇게 나와요
오늘 치아바타 나왔나요?	네, 좀 전에 구워진 치아바타 나왔어요
바게트 언제 나와요?	바게트는 오후에 나와요
혹시 내일 옥수수 식빵 몇 시쯤 들어와요?	오전 10시~11시 사이에 들어와요
오늘 바게트는 언제 나오나요?	바게트는 오후 2시에 한 번 더 나올 예정이에요
식빵 몇 시에 만들어 나오나요?	식빵은 오전 9시에 나와요
호밀 식빵은 몇 시에 살 수 있죠?	호밀 식빵은 한 시간 후에 사실 수 있을 것 같아요
바게트 오늘 구운 것 맞나요?	네, 모두 방금 구워 나온 빵들이에요
피자 빵, 방금 구웠나 봐요	네, 지금 먹으면 더 맛있을 거예요
혹시 커피 번 나오는 시간이 정해져 있나요?	커피 번은 오후 12시에 제빵하고 있어요
빵 나오는 시간이 언제인가요?	오전 9시, 오후 3시예요
슈크림 빵은 좀 있다 나오나요?	네, 기다리시면 슈크림 빵은 금방 나올 거예요
빵 새로 나왔나요?	저희 10분 후에 새로 구운 빵 나와요
진열되어 있는 빵이 적은데 몇 시에 다시 빵 구우시나요?	지금 막 구워 나와서 식히고 있는 중이에요
블루베리 치즈 식빵 몇 시에 굽나요?	오후 1시에 굽는데 조금 기다려주시겠어요?
빵은 언제 생산된 건가요?	포장 안 된 빵은 당일 생산이에요
프레첼 사려면 오래 기다려야 하나요?	네, 프레첼은 버터를 넣으려면 빵이 좀 식어야 해요
프레첼 먹으려고 일찍 왔는데 얼마나 기다려야 해요?	오늘 행사가 있는 날이라 늦어지네요
버터 프레첼은 아직 안 나왔어요?	버터 프레첼은 조금 기다리셔야 해요
식빵 몇 시에 나와요?	아침 7시, 11시, 오후 5시에 나와요
우유식빵은 만든지 얼마나 된 거예요?	왼쪽에 있는 건 갓 나온 우유 식빵이에요
우유 식빵은 몇 시에 나오나요?	우유 식빵은 오전 10시에 나와요
내일 세시에 맞춰서 와야겠네요?	내일 그럼 평소보다 마늘빵을 많이 만들어놓을게요
혹시 내일은 마늘빵 몇 시에 나오는지 알 수 있을까요?	마늘빵은 매일 세시에 나와요
식빵 언제 나왔어요?	식빵은 방금 나왔어요
다음 빵 나오는 시간이 언제인가요?	다음 빵은 10분 뒤에 나와요
아침에 빵은 몇 시경에 나와요?	빵은 아침 9시, 10시에 나와요
몇 시에 빵이 나와요?	빵마다 다른데, 12시 전에 모든 빵이 나와요
이 빵 언제 나온 거예요? 오전에?	네, 이 빵은 오전에 나왔어요
식빵은 언제쯤 나와요?	식빵은 별도로 주문하셔야 해요
이 빵은 오후에 나온 거예요?	이 빵은 새벽에 나왔어요
그럼 이 빵은 만든 지 얼마 안 된 거예요?	네, 이 빵은 금방 나온 빵이에요
식빵 같은 거는 몇 시에 나오는데?	식빵은 오후에 나와요
식빵은 언제 나와요?	식빵은 열한 시에 나와요
빵 몇 시쯤 나와요?	빵 나오는 시간은 안 정해져 있어요
도넛이 가게에 들어오는 시간은요?	도넛은 아침 일곱 시에 들어와요
낮에는 도넛이 많아요?	네, 낮에는 도넛이 많이 있어요
도넛은 몇 시에 오면 많이 좀 있는데요?	도넛은 다섯 시 전에 오셔야 있어요
이 빵도 오늘 만든 거예요?	네, 도넛은 오늘 만든 거예요
이 시간쯤에 빵이 나오나요?	빵이 나오는 시간은 매번 달라요
식빵은 다 오늘 구운 거예요?	네, 식빵은 다 오늘 구웠어요
빵이 몇 시쯤에 나와요? 시나몬 이런 빵이오?	다른 빵은 나왔는데, 시나몬빵은 아직 안 나왔어요
빵 사려면 두 시쯤 오면 되겠네요?	네, 두 시에 빵 사러 오시면 돼요. 저희 빵은 매일매일 구워서 당일 판매해요
낮에는 몇 시쯤에 빵이 나와요?	낮 두 시에 빵이 나와요
이 제과점은 빵 몇 시에 나와요?	이 제과점은 빵을 하루에 세 번 구워요
팥빵도 오늘 다 나온 거죠?	네, 팥빵은 오늘 나왔어요
이 빵은 전부 다 오늘 나온 거죠?	네, 오늘 나온 빵이에요
식빵 나오는 시간은 언제인가요?	9시, 15시에 나옵니다.
왕 소시지 빵 데워갈 수도 있나요?	네, 말씀하시면 데워드려요
잘라주실 수 있나요?	네 그럼요
식빵 썰어주실 수 있나요?	네.
혹시 이거 열 조각으로 잘라주실 수 있나요?	네, 잘라서 바로 포장해드릴게요
바게트는 잘라 줄 수 있나요	바게트 잘라서 드릴게요
페이스트리 식빵 하나 잘라주세요	네, 가능하면 다음 날부터는 냉장이나 냉동 보관해주세요
페이스트리 식빵 통으로 되어있는데 잘라주시나요?	페이스트리 식빵은 빵 특성상 일반 식빵처럼 얇게 하기는 어려워요
맛이 괜찮아서 구매하고 싶은데 썰어도 주시나요?	네, 바게트는 원하시면 썰어 드려요
바게트 잘린 것으로 주세요	네, 잘린 것으로 4천 원이에요
혹시 통식빵 좀 두껍게 썰어주실 수 있나요?	네, 통 식빵 두껍게 썰어드릴게요
바게트 잘라주시나요?	네, 잘라드려요
바게트 저거 하나 잘라 주세요	네, 바게트 하나 잘라 드릴게요
이 빵 좀 잘라 줍니까?	네, 빵을 잘라 드릴게요
안 잘린 것도 있나요?	네
꽈배기가 다 떨어졌네요?	꽈배기는 만들자마자 다 팔렸어요
식빵 다 나갔나요?	네, 오늘 식빵이 빨리 빠졌어요
크림치즈랑 소시지 합쳐진 건 다 팔렸나요?	그 빵은 인기가 좋아서 나오면 다 팔려요
팥빵은 지금 없나요?	팥빵은 동났어요
지난번에 왔을 때, 야채 크로켓이 있었는데 오늘은 없나 봐요?	야채 크로켓이 아침에 나왔는데 빨리 떨어졌네요
우유 식빵은 남아 있나요?	우유식빵은 창고에 재고가 있어요
혹시 지금 옥수수 식빵은 다 나갔나요?	네, 손님 오늘은 옥수수 식빵이 다 팔렸어요
오전에 나온 바게트는 다 팔렸나요?	네, 바게트는 다 팔렸어요
식빵 다 떨어졌나요?	네, 저희 다음 식빵 나오는 시간이 십분 뒤예요
먹물 치즈빵 다 떨어졌나요?	네, 먹물 치즈빵은 오전 분 다 소진되었어요
빵 다 떨어졌나요?	아니요. 마약 빵은 있습니다.
초코가 들어간 다른 종류는 없을까요?	마카롱과 머핀은 있어요
초코칩 쿠키가 있나요?	저희는 치즈 쿠키만 있어요
외국 과자 있나요?	왼쪽에 있는 게 외국 과자에요
이 잼은 어떻게 달라요?	저희가 직접 만든 잼이라 맛있어요
마들렌 무슨 맛이 있어요?	레몬이랑 얼그레이랑 녹차 있어요
피스타치오 쿠키 있나요?	피스타치오는 지금 다 팔렸어요
쿠키 선물할 거 있어요?	쿠키는 이쪽에 선물용 세트가 준비되어 있습니다
과자는 지금 바로 구매할 수 있나요?	네, 과자 구매 가능하세요
과자 구워지는 시간이 언제예요?	과자는 오후 2시에 나와요
뚱카롱도 있나요?	물론 뚱카롱도 있어요
마들렌은 뭐가 맛있어요?	레몬 마들렌도 잘 나가고 홍차도 좋아하세요
여기 일본 과자도 살 수 있나요?	네, 저쪽 진열대에 일본 과자 진열되어 있어요
쿠키 낱개는요? 안 팔고?	쿠키는 낱개로는 안 팔아요
약과도 요래갖고 파네?	네, 저희는 약과도 판매해요
여기는 떡하고 베이커리하고 같이 있는 제과점이에요?	네, 저희 제과점에는 떡도 있고 베이커리도 있어요
이거는 무슨 파이예요?	이 파이는 호두 파이예요
애플파이 하나 주세요	네, 애플파이 여기 있어요
파이 종류는 저거예요?	네, 파이는 애플파이 있어요
이쪽도 다 쿠키 종류네요?	네, 다 쿠키 종류예요
이거는 쿠키죠?	네, 직접 만든 쿠키에요
저지방 우유로 만든 제과가 하나도 없나요?	저지방 우유로 만든 식빵은 있어요
혹시 저지방 우유로 만든 버터 쿠키가 있을까요?	죄송하지만 저희 가게에는 없습니다
초코칩 쿠키 있어요?	아니요 저희는 버터 쿠키만 만들어요
지금 쿠키 있나요?	네. 쿠키 있습니다.
우유도 파나요?	우유 없고 요구르트 있어요
혹시 샴페인도 판매를 하나요?	작은 병으로는 판매를 하고 있습니다.
바닐라 마카롱 1개에 캐러멜 마카롱 2개, 치즈케이크 1개 주세요	네, 가격은 8500원이에요
마약 빵밖에 없어요? 크로켓은 없고?	예
마카롱 딸기 치즈 맛 남아 있나요?	아뇨, 다 팔렸어요.
그럼 샌드위치는 몇 개 남아있나요?	샌드위치는 세 개 남아있습니다
곰보빵 있나요?	네, 곰보빵은 여기 있어요
매머드 빵은 있나요?	사과잼이랑 크림이 들어간 매머드 빵 있어요
무슨 빵이에요?	호밀빵이에요
생크림 케이크 있나요?	11시 이후에 케이크가 나와요
빵이 이렇게 다양해요?	매일 개발하고 있어요
꿀 식빵 있나요?	아침에 구운 꿀 식빵은 다 팔렸어요
모카빵 있나요?	네, 모카빵은 있어요
도넛 있나요?	오늘은 도넛이 재고가 다 떨어졌어요
케이크 종류는 이 게 다인 가요?	네, 만들어 놓은 건 여기 있는 게 다예요
혹시 타종 식빵도 판매하나요?	네, 타종 식빵은 소량 생산이라 오후 되면 없어요
케이크 종류 이것들밖에 없나요?	네, 고객님 나머지 제품 다 나가서 여기 있는 게 전부예요
식빵 어떤 종류가 있나요?	고구마 식빵하고 통밀 식빵이 있어요
호두 식빵하고 감자 크로켓 있나요?	죄송하지만 호두 식빵은 동났어요
케이크도 판매하시나요?	오늘은 케이크가 다 떨어졌어요
슈크림 빵은 맛있어요?	네, 여기서 슈크림 빵이 제일 잘나가요
식빵 있어요?	네, 우유 식빵 있어요
할라피뇨 치즈도 있네요?	네, 할라피뇨 치즈 아직 두 개 남았어요
팥빵 있나요?	네, 팥빵은 저쪽 매대에서 확인하시면 돼요
고구마케이크 있어요?	고구마케이크는 주문하셔야 해요
오늘의 빵은 뭐예요?	햄 치즈 루콜라 샌드위치예요
치즈 무스 케이크 있어요?	고구마치즈랑 오리지널 있어요
생일 케이크 좀 보여주세요	네, 이쪽으로 오세요
치즈 케이크는 없나요?	치즈 케이크는 오늘 나온 거 다 팔렸어요
여기 바게트는 없나요?	바게트는 오늘 다 팔렸어요
앙버터가 뭐예요?	빵 안에 버터하고 팥앙금이 같이 들어간 빵이에요
바게트 종류가 다양한가요?	바게트는 두 종류 있어요
조각 케이크는 별도로 판매하지 않나요?	조각 케이크는 뒤편에 있습니다
호밀 식빵은 없나요?	호밀 식빵은 아직 안 나왔어요
밤식빵은 안 파나요?	밤식빵은 잘려있지 않고 이렇게 통으로 팔아요
식빵 종류 뭐 있어요?	우유, 옥수수, 잡곡 이렇게 세 가지 있어요
시간별로 나오는 빵 종류 다른가요?	시간 관계없이 빵 종류는 동일해요
롤케이크 종류가 어떻게 되나요?	호두 롤케이크랑 초코 롤케이크 있습니다
그럼 옥수수빵도 나오나요?	옥수수빵은 재료가 품절돼서 오늘은 안 나와요
샌드위치는 뭐 있어요?	샌드위치 종류별로 다 있어요
초코 스콘, 몇 개 남아있나요?	4개 있어요
초코 스콘 아직 남았나요?	네, 초코 스콘은 아직 남아 있어요
그릇에 담겨있는 빵은 무엇인가요?	시식용 빵입니다
티라미수 케이크는 없나요?	티라미수는 이미 다 나갔어요
바게트 있나요?	네, 바게트 있어요
남은 식빵 있나요?	우유 식빵이랑 초코 식빵 남았어요
어떤 샌드위치가 남아있나요?	게살 샌드위치와 베이컨 샌드위치만 있어요
샌드위치 있나요?	네, 3가지 종류가 있어요
브런치 빵을 사려고 하는데요?	네, 브런치 빵 한번 골라 보세요
크루아상은 없나요?	네, 오늘 크루아상은 매진되었어요
크로켓 종류는 뭐 뭐 있나요?	크로켓은 카레 맛, 야채 맛, 단호박 맛이 있어요
마늘빵은 오늘 다 나갔나요?	오늘 만든 마늘빵은 다 나갔어요
그럼 식빵은 뭐 있나요?	초코 식빵, 양파 식빵, 우유 식빵 있어요
치즈 식빵 있나요?	치즈 식빵은 오늘 안 나와요
곰보빵 없나요?	곰보빵이 인기가 좋아서 다 나갔어요
여기 초코 스콘 남았나요?	폐점 시간이 거의 다 되어서 웬만한 것들이 다 팔렸어요
이 빵이 시식용 빵인가 보네요?	이 빵은 완전 찹쌀떡 같은 거예요.
여기 녹차 크림은 뭐예요? 크림이 녹차인 거예요? 아니면 안에 크림이 녹차 가루가 들어간 거예요?	아니에요. 안에는 크림치즈 들어가 있고 밖에 반죽에 녹차 파우더가 들어가요.
하얀색 묻은 게 설탕 파우더에요?	네 슈거파우더예요
이 빵은 무슨 빵이에요?	옥수수 들어있는 야채빵인데 안 달아요.
마약 빵이 이거예요?	네 누르지 마세요
카스텔라도 괜찮아요?	네 카스텔라도 괜찮아요
머핀은 어떤 종류죠	지금은 머핀이 없어요. 이것은 카스텔라고요 초콜릿 맛이 나는 아몬드 들어간 거예요
일반 제과점에서 파는 그런 거예요?	저쪽에 보시면 떠먹는 케이크라고 있어요.
마카롱 케이크도 있어요?	마카롱 케이크를 원하시면 예약하시고 일반 떠먹는 케이크가 있어요.
샌드위치 빵으로는 어떤 거 써요?	샌드위치 빵은 플래시 써요
이 빵은 무슨 빵이에요?	이 빵은 크루아상이에요
이거는 무슨 빵이에요?	이 빵은 시나몬 롤이에요
요거 말려 있는 빵 무슨 빵이에요?	이 빵은 딸기 크루아상이에요
요거는 무슨 빵?	이 빵은 소보루빵이에요
찰보리 단팥빵은 뭐예요?	찰보리 단팥빵은 찰보리빵에 팥이 들어 있어요
찰보리빵이에요?	네, 찰보리빵은 찰보리하고 천연 효모가 들어가요
이 케이크는 무슨 케이크예요?	앞엣것은 카망베르 치즈 케이크예요. 뒤엣것은 초코케이크인데, 키르슈 케이크예요
에멘탈 치즈 케이크는 뭐예요?	에멘탈 치즈로 만든 케이크예요. 기본 크림치즈 케이크보다 맛이 더 부드러워요
이거는 치즈 케이크예요?	이 케이크는 옥수수 케이크예요
요거는 무슨 빵이에요?	그 빵은 안에 멜론 속이 들어있는 멜론 빵이에요
이건 무슨 빵이에요?	이 빵은 국진이 빵이에요, 안에 밤이 들어 있고 겉은 바삭해요
식빵 종류는 뭐 있어요?	식빵은 커피 모카 식빵, 호밀, 우유 식빵, 옥수수 식빵이 있어요
토르티야, 무슨 빵이에요?	토르티야는 치아바타 빵 안에 샐러드가 들어간 샌드위치예요
도넛이 다 많이 나갔네요?	도넛은 원래 많이 나가요
이건 무슨 빵이에요?	이 빵은 찐빵이에요
샌드위치 만들 식빵 어디 있어요?	샌드위치 만드는 식빵은 플래시 식빵이에요
샌드위치 만들려면 이 식빵을 사야 하죠?	잡곡 식빵을 구매하시면 돼요
이건 식빵이 아닌가요?	네, 식빵이 아니에요
샌드위치 만드는 기본 식빵은 어떤 거예요? 속에 뭐 들어간 거 말고	샌드위치용 식빵은 없어요
이건 시나몬?	시나몬빵은 아직 안 나왔어요, 이건 영양빵이에요
이거는 무슨 빵이에요?	이 빵은 고구마 만주이고, 앙금으로 만든 거예요
이거는 무슨 빵이에요?	이 빵은 안에 크림이 들어 있어요
이 빵도 다 팥 종류인가요?	이 빵은 팥이 들어 있고, 이 빵은 팥이 안 들어있어요
이쪽 빵은 안에 팥이 다 들어간 거예요?	이 빵은 고구마, 이건 당근이고 이건 팥이에요
케이크는 한 종류밖에 없는 거예요?	네, 이 케이크는 손님들이 많이 찾아요
이 케이크도 초코인가요?	네, 화이트초코 케이크예요
뭐 좀 물어보려고 하는데, 이 케이크는 생크림인가요?	아니오. 이 케이크는 딸기 버터크림이에요
펜트 롤 하고 모 카롤 하고 어뗜 차이가 있나요?	펜트 롤은 초코고 모 카롤은 모카 빵에 모카크림이에요
